pieza;descripcion;precio;unidad
KGI-042-22208-CW33;Rod. de rodillos a rotulas = 40x80x23;3.7;Unidades
KGI-042-22208CKW33C3;Rod. de rodillos a rotulas - Eje Conico = 40x80x23;3.480003;Unidades
KGI-042-22209-CW33C3;ROD. ESFERICOS;3.9;Unidades
KGI-042-22210-CKW33C;ROD. ESFERICOS;4;Unidades
KGI-042-22210CW33C3;ROD.ESFERICO 22210CW33C3;4;Unidades
KGI-042-22211CKW33C3;ROD.ESFERICO 22211CKW33C3;4.5;Unidades
KGI-042-22211CW33C3;ROD.ESFERICO 22211CW33C3;4.180003;Unidades
KGI-042-22212CKW33C3;ROD.ESFERICO 22212CKW33C3;5.410004;Unidades
KGI-042-22212CW33C3;ROD.ESFERICO 22212CW33C3;5.410004;Unidades
KGI-042-22213CKW33C3;ROD.ESFERICO 22213CKW33C3;6.560005;Unidades
KGI-042-22213CW33C3;Rod. de rodillos a rotulas = 65x120x31;55.07568;Unidades
KGI-042-22214-CW33;ROD. ESFERICOS;8.05001;Unidades
KGI-042-22215-CW33C3;ROD. ESFERICOS;9.449943;Unidades
KGI-042-22216-CW33C3;ROD.RODILLOS ESFERICOS;8.799999;Unidades
KGI-042-22217CKW33C3;ROD.ESFERICO 22217CKW33C3;9.630007;Unidades
KGI-042-22218CKW33C3;ROD.ESFERICO 22218CKW33C3;16.000007;Unidades
KGI-042-22218CW33C3;ROD.ESFERICO 22218CW33C3;15.749905;Unidades
KGI-042-22224CW33C3;ROD.ESFERICO 22224CW33C3;24.590018;Unidades
KGI-042-22309-CW33C3;Rod. Rodillos Esfericos;7.000009;Unidades
KGI-042-22309CKW33C3;ROD.ESFERICO 22309CKW33C3;6.230004;Unidades
KGI-042-22310CW33C3;Rod. de rodillos a rotulas = 50x110x40;6.970005;Unidades
KGI-042-22311-CW33C3;Rod. Rodillos Esfericos;9.800012;Unidades
KGI-042-22312CW33C3;ROD.ESFERICO 22312CW33C3;9.020006;Unidades
KGI-042-22315CKW33C3;ROD.ESFERICO 22315CKW33C3;16.800012;Unidades
KGI-042-22315CW33C3;ROD.ESFERICO 22315CW33C3;16.800012;Unidades
KGI-042-22316CKW33C3;ROD.ESFERICO 22316CKW33C3;19.670014;Unidades
KGI-042-22316CW33C3;ROD.ESFERICO 22316CW33C3;19.670014;Unidades
KGI-042-22317CW33C3;ROD.ESFERICO 22317CW33C3;20.490015;Unidades
KGI-042-22318CW33C3;ROD.ESFERICO 22318CW33C3;26.230019;Unidades
KGI-042-2307;Rod. Doble Bolas;2.800003;Unidades
KGI-042-7206-B;Rod.Bolas Contacto Angular;1.330002;Unidades
KGI-042-7207-B;Rod. Bolas Contacto Angular;1.924991;Unidades
KGI-042-7209-B;ROD.CONTACTO ANGULAR;2.729984;Unidades
KGI-050-32017;Rod. Rodillos conicos;9.562586;Unidades
KGI-050-32307;Cono y Cubeta 32307;2.130002;Unidades
KGI-050-32315;Cono y Cubeta 32315;11.480008;Unidades
KGI-050-33019;Cono y Cubeta 33019;23.63182;Unidades
KGI-050-33208;Cono y Cubeta 33208;2.870002;Unidades
KGI-050-33213;Cono y Cubeta 33213;5.330004;Unidades
KGI-050-33215;Cono y Cubeta 33215;6.970005;Unidades
KML-041-6906-2RS;Rod. Rigido de Bolas;1.532847;Unidades
KOY-031-CT-52-A1;CRAP.EMBR.FORD F-100;16.398327;Unidades
KOY-041-EE-7-ZZ;ROD. RIGIDO DE BOLAS;5.013375;Unidades
KOY-050-49585/20;CONO Y CUBETA;23.820634;Unidades
KOY-050-JM205149/110;CONO Y CUBETA;18.388414;Unidades
L&C-043-30212;ROD.DE RODILLOS CONICOS;2.71478;Unidades
MAI-031-CAB-13-525MM;Cabezal De Grande 13 Surc. 525 mm;40912.60956;Unidades
MID-001-208-KRR;Aro Exterior 208-KRR;0.719994;Unidades
MID-001-6005-D;RING-OR-6005-D;0.128988;Unidades
MID-001-6005-NFR;RING-OR-NOT FINISH RACEWAY;0.152001;Unidades
MID-001-6005-UG;RING OR UNGREDED;0.119986;Unidades
MID-001-6006-D;RING-OR-6006-D;0.171984;Unidades
MID-001-6009;Outer ring for 6009;0.728502;Unidades
MID-001-6201-D;RING-OR-6201-D;0.092201;Unidades
MID-001-6202-D;RING-OR-6202-D;0.105101;Unidades
MID-001-6203-D;RING-OR-6203-D;0.134201;Unidades
MID-001-6203-UG;RING OR UNGRIDED;0.089997;Unidades
MID-001-6204-D;RING-OR-6204-D;0.1915;Unidades
MID-001-6204-UG;RING OR UNGRINDED;0.131984;Unidades
MID-001-6205-D;RING-OR-6205-D;0.167985;Unidades
MID-001-6205-NFR;OR-6205-NFR;0.171;Unidades
MID-001-6205-UG;RING OR UNGRIDED;0.162998;Unidades
MID-001-6206-D;RING-OR-6206-D;0.259202;Unidades
MID-001-6206-UG;RING OR UNGREDED;0.198996;Unidades
MID-001-6308-D;RING-OR-6308-D;0.5;Unidades
MID-001-OR-6207-D;OR RING 6207;0.364;Unidades
MID-001-OR-6805-FRT;FINISHED RACEWAY-TEMPORAL;0.125387;Unidades
MID-001-OR-6905-FRT;FINISHED RACEWAY TEMPORAL;0.138699;Unidades
MID-002-208-KRR;Aro Interior 208-KRR;0.719994;Unidades
MID-002-6005-D;RING-IR-6005-D;0.102994;Unidades
MID-002-6005-NFR;RING-IR-NOT FINISH RACEWAY;0.111;Unidades
MID-002-6005-UG;RING IR UNGREDED;0.092991;Unidades
MID-002-6006-D;RING-IR-6006-D;0.12701;Unidades
MID-002-6009;Inner ring for 6009;0.560401;Unidades
MID-002-6201-D;RING-IR-6201-D;0.095101;Unidades
MID-002-6202-D;RING-IR-6202-D;0.083799;Unidades
MID-002-6203-D;RING-IR-6203;0.079011;Unidades
MID-002-6203-D;RING-IR-6203-D;0.1074;Unidades
MID-002-6203-UG;RING IR UNGREDED;0.074013;Unidades
MID-002-6204-D;RING-IR-6204-D;0.116011;Unidades
MID-002-6204-UG;RING IR UNGREDED;0.106986;Unidades
MID-002-6205-D;RING-IR-6205-D;0.134006;Unidades
MID-002-6205-NFR;RING-IR-NOT FINISH RACEWAY;0.139;Unidades
MID-002-6205-UG;RING IR UNGREDED;0.131994;Unidades
MID-002-6206-D;RIN-IR-6206-D;0.201985;Unidades
MID-002-6206-D;RING-IR-6206-D;0.2439;Unidades
MID-002-6206-UG;RING IR UNGREDED;0.179986;Unidades
MID-002-6308-D;RING-IR-6308-D;0.350016;Unidades
MID-002-IR-6207-D;IR RING 6207;0.335999;Unidades
MID-002-IR-6805-FRT;FINISHED RACEWAY-TEMPORAL;0.10071;Unidades
MID-002-IR-6905-FRT;FINISHED RACEWAY TEMPORAL;0.112099;Unidades
MID-003-1/4;BALL 1/4 G10;0.005003;Unidades
MID-003-1/8-G10-T;BALL 1/8 TEMPORAL;0.00529;Unidades
MID-003-11/32-G10;BALL 11/32 G-10;0.013301;Unidades
MID-003-15/64;BALL 15/64 G10;0.002;Unidades
MID-003-15/64;BOLITAS 15/64;0.004188;Unidades
MID-003-17/64;17/64-G10;0.006292;Unidades
MID-003-17/64;BALL 17/64 G10;0.003807;Unidades
MID-003-19/32;BALL-19/32-G10;0.041184;Unidades
MID-003-3/16-G10-T;BALL 3/16-G10;0.005999;Unidades
MID-003-3/8;BALL 3/8 G10;0.016893;Unidades
MID-003-5/16;BALL 5/16 G10;0.0035;Unidades
MID-003-7/16;BALL 7/16 G10;0.023301;Unidades
MID-003-8MM;BALL 8MM G10;0.006589;Unidades
MID-003-9/32;BALL 9/32 G10;0.005491;Unidades
MID-004-6005-Z;SELLO 6005;0.017997;Unidades
MID-004-6205-Z;SEAL-Z-6205;0.018486;Unidades
MID-004-6805-2RLD;SEALS 6805;0.019994;Unidades
MID-004-6905-2RLD;SELLOS P/6905-2RLD;0.019994;Unidades
MID-004-RLD-6005-BLK;RLD-6005-BLACK;0.020999;Unidades
MID-004-RLD-6005-RED;RLD-6005-RED NCO;0.018511;Unidades
MID-004-RLD-6201-RED;RLD-6201-RED-NCO;0.032391;Unidades
MID-004-RLD-6202-RED;RLD-6202-RED;0.013014;Unidades
MID-004-RLD-6202-RED;RLD-6202-RED-NCO;0.02;Unidades
MID-004-RLD-6203-RED;RLD-6203-RED-NCO;0.030004;Unidades
MID-004-RLD-6204-RED;RLD-6204-RED-NCO;0.019994;Unidades
MID-004-RLD-6205-RED;RLD-6205-RED-NCO;0.140703;Unidades
MID-004-RLD-6206-RED;RLD-6206-RED-NCO;0.051813;Unidades
MID-004-RLD-6308-RED;RLD-6308-RED-NCO;0.065995;Unidades
MID-004-RLD-6805-T;SELLO RLD 6805 TEMPORAL;0.020387;Unidades
MID-004-RLD-6905-BLK;SELLO RLD 6905;0.019994;Unidades
MID-004-RLD-6905-T;SELLO RLD 6905 TEMPORAL;0.02;Unidades
MID-004-RST-5209;SEAL RST FOR 5209;0.159011;Unidades
MID-004-RST-6208-UG;SELLO RST-6208 PARA HOMBRO RECTO UG;0.155008;Unidades
MID-004-RST-6209-UG;SELLO RST-6209 PARA HOMBRO RECTO UG;0.166995;Unidades
MID-004-ZZ-6202;SHIELDS FOR 6202;0.011602;Unidades
MID-005-6005-RET/SET;6005-RET/SET;0.020013;Unidades
MID-005-6005-RET/SET;RET/SET-6005;0.012984;Unidades
MID-005-6006-RET/SET;RET/SET-6006;0.016011;Unidades
MID-005-6009RET/SET;Cage polyamide PA6.6 25% Glass filled;0.039198;Unidades
MID-005-6201-RET/SET;RET/SET-6201;0.0119;Unidades
MID-005-6202-RET/SET;RET/SET-6202;0.012799;Unidades
MID-005-6203-RET/SET;RET/SET-6203;0.00999;Unidades
MID-005-6204-RET/SET;RET/SET-6204;0.016011;Unidades
MID-005-6205-RET/SET;RET/SET-6205;0.03899;Unidades
MID-005-6206-RET/SET;RET/SET-6206;0.020013;Unidades
MID-005-6207-RET/SET;6207-RET/SET;0.055999;Unidades
MID-005-6308-RET/SET;RET/SET-6308;0.065995;Unidades
MID-005-RET/SET6805T;CANASTO 6805 TEMPORAL;0.021903;Unidades
MID-005-RET/SET6905T;CANASTO 6905 TEMPORAL;0.021899;Unidades
MID-031-DAC-25520037;255539;2.77999;Unidades
MID-031-DAC-34620037;Rod. Automotor 34x62x37;3.499995;Unidades
MID-031-DAC-34660037;346114;3.240009;Unidades
MID-031-DAC-35660037;Rod. Automotor 35x66x37;3.500001;Unidades
MID-031-DAC-35680037;353295;3.369987;Unidades
MID-031-DAC-35720033;355535;3.520002;Unidades
MID-031-DAC-37720037;372807;3.640009;Unidades
MID-031-DAC-39750037;Rod. Automotor 39x75x37;83.797252;Unidades
MID-031-DAC-4010800;405533;6.250017;Unidades
MID-031-DAC-40720037;401443;3.509998;Unidades
MID-031-DAC-42820037;Rod. Automotor 42x82x37;4.940006;Unidades
MID-031-DAC-42840039;420090;4.999994;Unidades
MID-031-DAC-45800045;458045;6.349974;Unidades
MID-031-NU-208;ROD.RODILLOS CILINDRICOS;2.692014;Unidades
MID-035-BA-3616-ZOH;ROD.DE AGUJAS 3616;0.755986;Unidades
MID-035-HK-3016;ROD.DE AGUJAS;0.335985;Unidades
MID-035-IR-35-40-30M;BUJE 35x40x30;0.784999;Unidades
MID-035-NK-2520;ROD.DE AGUJAS;0.999002;Unidades
MID-035-NK-5025;ROD.DE AGUJAS;1.999004;Unidades
MID-038-EQUIP-6005;TOOLING 6005;1000.000692;Unidades
MID-040-1205;Rodillo RígIdo a Rótulas;0.939007;Unidades
MID-040-1206;Rodillo Rígido a Rótula;1.202989;Unidades
MID-040-1206-K;Rodamientos Rígidos a Rótula;1.221014;Unidades
MID-040-1207;ROD.BOLAS A ROTULAS;1.369991;Unidades
MID-040-1208;Rodamiento de Bolas a Rótulas;1.638;Unidades
MID-040-1208-K;Rodamiento de Bolas a Rótulas;1.707016;Unidades
MID-040-1209-K;Rodamiento de Bolas a Rótulas;1.992986;Unidades
MID-040-1210-K;Rodamiento de Bolas a Rótulas;2.257001;Unidades
MID-040-1211;Rodamiento de Bolas a Rótulas;2.749011;Unidades
MID-040-1211-K;Rodamiento de Bolas a Rótulas;2.864016;Unidades
MID-040-1212;Rodamiento de Bolas a Rótulas;3.32199;Unidades
MID-040-1212-K;Rodamiento de Bolas a Rótulas;3.378989;Unidades
MID-040-1213-K;Rodamiento de Bolas a Rótulas;4.065998;Unidades
MID-040-1307;ROD. BOLAS A ROTULAS;2.119986;Unidades
MID-040-1308;ROD.BOLAS A ROTULAS;2.640007;Unidades
MID-040-1310;ROD.BOLAS A ROTULA;4.124005;Unidades
MID-040-2200;ROD. BOLAS A ROTULAS;0.890001;Unidades
MID-040-2202;ROD.BOLAS A ROTULAS;1.089996;Unidades
MID-040-30309-RX;ROD.DE ROD.CONICOS;2.576997;Unidades
MID-040-51105;ROD AXIAL DE BOLAS;0.325996;Unidades
MID-040-51109;CRAPODINA;1.396998;Unidades
MID-040-51115;CRAPODINA;2.383009;Unidades
MID-040-6200-ZZ;Rod. Rigido de Bolas;0.179002;Unidades
MID-040-6211;ROD.RIGIDO DE BOLAS;1.753012;Unidades
MID-040-6211-2RS;ROD.RIGIDO DE BOLAS;2.030001;Unidades
MID-041-5208;ROD.DOBLE HILERA DE BOLAS;2.863997;Unidades
MID-041-6005-2RST;ROD.RIGIDO DE BOLAS;0.449999;Unidades
MID-041-6005-2RST;ROD.RIGIDOS DE BOLAS;0.355985;Unidades
MID-041-6006-2RST;ROD.RIGIDO DE BOLAS;0.539999;Unidades
MID-041-6010;ROD.RIGIDO DE BOLAS;0.85901;Unidades
MID-041-6011;ROD.RIGIDO DE BOLAS;1.179994;Unidades
MID-041-6301-2RS;ROD.RIGIDO DE BOLAS;0.241986;Unidades
MID-041-6302-2RS;ROD.RIGIDO DE BOLAS;0.282998;Unidades
MID-041-6309;ROD.RIGIDO DE BOLAS;2.176011;Unidades
MID-041-6805-2RLD-C3;ROD.RIGIDI DE BOLAS;0.442;Unidades
MID-041-6805-2RLD-C3;ROD.RIGIDO DE BOLAS;0.520001;Unidades
MID-041-6905;ROD.RIGIDO DE BOLAS;0.413003;Unidades
MID-041-6905-2RLD-C3;ROD.RIGIDO DE BOLAS;0.520001;Unidades
MID-041-SS-6203-2RS;ROD. 6203 ACERO INOXIDABLE;1.489004;Unidades
MID-041-SS-6204-2RS;ROD. 6204 ACERO INOXIDABLE;1.970016;Unidades
MID-041-SS-6204-HO;Acero Inoxidable 20 x 52 x 14;2.379996;Unidades
MID-041-SS-6205-2RS;ROD. 6205 ACERO INOXIDABLE;2.635007;Unidades
MID-041-SS-6206-2RS;ROD. 6206 ACERO INOXIDABLE;4.18101;Unidades
MID-041-SS-6301-HO;6301 - Acero inoxidable = 12x37x12;2.52001;Unidades
MID-041-SS-6303-SB;Acero Inoxidable 12 x 47 x 14;3.950004;Unidades
MID-045-PF-7-ZM;PRESSED STEEL 3 BOLT RED.;0.719007;Unidades
MID-045-PFT-5Z;PRES-STEEL TRIANGULO;0.709986;Unidades
MID-045-PFT-7-ZM;PRESS STEEL TRIANGULAR;0.910003;Unidades
MID-047-FT-205;SOPORTE;0.699005;Unidades
MID-047-HA-209;soporte con rosca;3.059997;Unidades
MID-047-T-213;SOPORTE TENSOR;5.726997;Unidades
MID-047-UCF-207-35MM;SOPORTE CON RODAMIENTO;2.97801;Unidades
MID-047-UCFT207-35MM;AUTOCENTRANTE C/SOPORTE;2.980002;Unidades
MID-047-UCFT209-45MM;AUTOCENTRANTE C/SOPORTE;4.000003;Unidades
MID-047-UCP-208-40MM;CONJ. AUTOCENTRANTE;3.549986;Unidades
MID-047-UCP-210-50MM;CONJ. AUTOCENTRANTE;5.326006;Unidades
MID-047-UCP-214-70MM;CONJUNTO AUTOCENTRANTE 70 mm;11.68398;Unidades
MID-047-UCP207-35MM;AUTOCENTRANTE C/SOPORTE;2.979999;Unidades
MID-047-UK-205;ROD.AUTOCENTRANTE CONICO;1.259993;Unidades
MID-047-UK-206;ROD.AUTOCENTRANTE CONICO;1.490006;Unidades
MID-047-UK-207;ROD.AUTOCENTRANTE CONICO;1.969986;Unidades
MID-047-UK-208;ROD.AUTOCENTRANTE CONICO;2.324991;Unidades
MID-047-UK-209;ROD.AUTOCENTRANTE CONICO;2.806002;Unidades
MID-047-UK-210;ROD.AUTOCENTRANTE CONICO;3.435985;Unidades
MID-047-UK-211;ROD.AUTOCENTRANTE CONICO;4.319986;Unidades
MID-047-UK-212;ROD.AUTOCENTRANTE CONICO;5.340005;Unidades
MID-047-UK-213;ROD.AUTOCENTRANTE CONICO;7.069985;Unidades
MID-047-UK-216;ROD.AUTOCENTRANTE CONICO;14.549996;Unidades
MID-047-UK-217;ROD.AUTOCENTRANTE CONICO;17.019982;Unidades
MID-047-UK-218;ROD.AUTOCENTRANTE CONICO;23.299993;Unidades
MID-048-205-KRR2;RODAMIENTO HEXAGONAL RECTO;1.226003;Unidades
MID-048-205-KRRB2;Rod.Hexagonal;2.140011;Unidades
MID-048-CSK-25PP;ROD.6205 ANTIRETROCESO;3.723009;Unidades
MID-051-H-205;Manguitos de Fijación;0.489996;Unidades
MID-051-H-207;Manguitos de Fijación;0.620006;Unidades
MID-051-H-208;Manguitos de Fijación;0.710003;Unidades
MID-051-H-209;Manguitos de Fijación;0.799999;Unidades
MID-051-H-210;Manguitos de Fijación;0.959986;Unidades
MID-051-H-212;Manguitos de Fijación;1.149983;Unidades
MID-051-H-213;Manguitos de Fijación;1.430009;Unidades
MID-051-H-214;Manguitos de Fijación;1.759986;Unidades
MID-051-H-216;Manguitos de Fijación;2.450015;Unidades
MID-051-H-217;Manguitos de Fijación;3.040011;Unidades
MID-051-H-218;Manguitos de Fijación;3.669988;Unidades
MID-053-104949;Cono;1.155987;Unidades
MID-053-104949;CONO 104949;1.156005;Unidades
MID-053-68149;CONO;0.610997;Unidades
MID-053-68149;CONO 68149;0.679986;Unidades
MID-053-740;CONO;7.179978;Unidades
MID-053-759;CONO;7.482995;Unidades
MID-053-JRME-2047CON;CONO 2047;3.287202;Unidades
MID-053-JRME-2549CON;CONO 2549;1.973097;Unidades
MID-053-JRME3062-CON;Cono JRME-3062;2.350031;Unidades
MID-053-X-30216-MX;CONO 30216;4.082997;Unidades
MID-053-X-30310-MX;CONO 30310;2.380014;Unidades
MID-053-X-32006-MX;CONO 32006;0.867004;Unidades
MID-053-X-32011;CONO 32011;2.243999;Unidades
MID-053-X-32205-MX;CONO 32205;0.744005;Unidades
MID-053-X-32206-MX;CONO 32206;0.832998;Unidades
MID-053-X-32207;CONO 32207;1.130491;Unidades
MID-053-X-32215-MX;CONO 32215;3.522509;Unidades
MID-053-X-32217-MX;CONO 32217;5.449995;Unidades
MID-053-X-32218-MX;CONO 32218;6.656012;Unidades
MID-053-X-32308-MX;CONO 32308;2.166987;Unidades
MID-053-X-32309;CONO 32309;2.846017;Unidades
MID-053-X-33110-MX;CONO 33110;3.045012;Unidades
MID-053-X-51118-MX;CONO 51118;1.966987;Unidades
MID-053-X-51305-MX;CONO 51305;0.601988;Unidades
MID-053-X-86649;CONO 86649;1.346812;Unidades
MID-054-104911;CUBETA;0.488984;Unidades
MID-054-104911;CUBETA 104911;0.489016;Unidades
MID-054-68110;CUBETA;0.266987;Unidades
MID-054-68110;CUBETA 68110;0.3;Unidades
MID-054-742;CUBETA;3.381987;Unidades
MID-054-752;CUBETA;3.528011;Unidades
MID-054-JRME-2047CUP;CUBETA JRME2047;1.40881;Unidades
MID-054-JRME-2549CUP;CUBETA 2549;1.699998;Unidades
MID-054-JRME3062-CUP;CUBETA 3062;2.020026;Unidades
MID-054-Y-30216-MX;CUBETA 30216;1.575018;Unidades
MID-054-Y-30310-MX;CUBETA 30310;0.918017;Unidades
MID-054-Y-32006-MX;CUBETA 32006;0.349984;Unidades
MID-054-Y-32011;CUBETA 32011;0.961985;Unidades
MID-054-Y-32205-MX;CUBETA 32205;0.310987;Unidades
MID-054-Y-32206-MX;CUBETA 32206;0.340007;Unidades
MID-054-Y-32207;CUBETA 32207;0.484505;Unidades
MID-054-Y-32215-MX;CUBETA 32215;1.511085;Unidades
MID-054-Y-32217-MX;CUBETA 32217;2.266999;Unidades
MID-054-Y-32218-MX;CUBETA 32218;2.855995;Unidades
MID-054-Y-32308-MX;CUBETA 32308;0.922203;Unidades
MID-054-Y-32309;CUBETA 32309;1.219986;Unidades
MID-054-Y-33110-MX;CUBETA 33110;1.305011;Unidades
MID-054-Y-51118-MX;CUBETA 51118;1.966991;Unidades
MID-054-Y-51305-MX;CUBETA 51305;0.602007;Unidades
MID-054-Y-86610;CUBETA 86610;0.577204;Unidades
MID-058-JRME-3062;Rod. Rodillos Conicos;5.555998;Unidades
MID-058-JRME2047;Rod. Rodillos Conicos;4.696009;Unidades
MPZ-041-6310.2RS;ROD.RIGIDOS DE BOLAS;27.666815;Unidades
NAC-040-2909;crapodina;9.48717;Unidades
NAC-047-T-216;T-216;49.411564;Unidades
NBN-035-HK-2520;ROD.DE AGUJAS;0.33;Unidades
NBN-035-HK-2830;ROD.DE AGUJAS;0.539999;Unidades
NBN-035-HK-4030;ROD.DE AGUJAS;0.709999;Unidades
NBN-035-HK-5025;ROD.DE AGUJAS;0.869999;Unidades
NBN-035-TAF-324230;ROD. DE AGUJAS;1.899998;Unidades
NBN-040-6312-2RS;ROD. RIGIDO DE BOLAS;9.558587;Unidades
NSK-040-65TNK20;CRAPODINA;14.499384;Unidades
NSK-040-CE-28X52X16;CRAPODINA;9.336571;Unidades
NSK-041-6010-DDUC3;ROD.RIGIDO DE BOLAS;6.16944;Unidades
NSK-041-6810-2RS;Rod. Rigido de Bolas;17.229397;Unidades
NTN-027-CR-0627;RODAMIENTO ESPECIAL;8.463581;Unidades
NTN-031-IR-28-32-30;BUJE 28-32-30;6.83449;Unidades
NTN-035-HK-2526;ROD.AGUJAS;4.554833;Unidades
NTN-035-K-20X24X17;K-20X24X17;2.934183;Unidades
NTN-035-NK-4030R;ROD.DE AGUJAS;2.119357;Unidades
NTN-040-5211-SCLLD;Rod.Doble Hilera de Bolas;51.306091;Unidades
NTN-041-6204-LLUC3;Rod.Rigido de Bolas;2.204723;Unidades
NTN-041-6216-2RS;ROD.RIGIDO DE BOLAS;40.500194;Unidades
NTN-043-7013CTYSULP4;Rod. alta precision;143.80938;Unidades
NTN-050-395S/394A;Cono y Cubeta;15.508415;Unidades
NTN-050-JM205149110;CONO Y CUBETA;25.185671;Unidades
OFI-ACC-CABLECHAINBL;Bandeja cables articulada NEGRA;10.00008;Unidades
OFI-ACC-CABLECHAINGR;Bandeja cable articulada GRIS_x000D_;10.00008;Unidades
OFI-ACC-CPUHOLDERBLA;Bandeja CPU NEGRA;13.000104;Unidades
OFI-ACC-CPUHOLDERGRE;Bandeja CPU GRIS;13.000104;Unidades
OFI-ACC-MATANTIFATIG;Mat anti fatiga;16.800134;Unidades
OFI-ACC-MONITORARM10;Soporte de monitor articulado SIMPLE;21.000168;Unidades
OFI-ACC-MONITORARM20;Soporte de monitor articulado DOBLE;48.000384;Unidades
OFI-ACC-WIRETRAYBLAC;Bandeja cables negra;9.500076;Unidades
OFI-ACC-WIRETRAYGREY;Bandeja cables GRIS;9.500076;Unidades
OFI-CHA-B&PADMMESH;Silla administracion Mesh NEGRO;146.004307;Unidades
OFI-CHA-B&PDIRCUERO;Silla director cuero NEGRO;470.013865;Unidades
OFI-CHA-B&PDIRFIJA;Silla director fija mesh NEGRO;96.002832;Unidades
OFI-CHA-B&PDIRMESH;Silla director Mesh NEGRO;325.009588;Unidades
OFI-CHA-STOLLBLACK;Banqueta NEGRA;55.00044;Unidades
OFI-CHA-STOLLGREY;Banqueta gris;55.00044;Unidades
OFI-MOB-DESK180BLACK;Escritorio ajustable en altura color NEGRO;158.001264;Unidades
OFI-MOB-DESK180GREY;Escritorio ajustable en altura color GRIS;158.001264;Unidades
OFI-MOB-DESK280100-G;Escritorio ajustable en altura formato en L color GRIS;158.001264;Unidades
PDM-MAN-MANI-BL;MANI BLANCHEADO (RUNNER BLANCH) 38-42;1500.000646;Toneladas
PDM-MAN-MANI-BL-5060;MANI BLANCHEADO (RUNNER BLANCH) 50/60;1460.000629;Toneladas
PEE-000-BALDE-18KGS;Balde p/Grasa Vacío x 18 Kgs.;2.963324;Unidades
PEE-000-Balde18KRod;Grasa para uso en Rodamiento;67.062182;Unidades
PEE-000-CARTUCHO-280;CARTUCHO DE GRASA DE 280 Gr.;0.117169;Unidades
PEE-000-EG-LITIO-4KG;Grasa EG Litio Balde4 Kgs;9.64058;Unidades
PEE-000-ENVASE-280;ENVASE PARA CARTUCHO DE 280 grs.;0.280192;Unidades
PEE-000-GRASA;GRASA PARA ENSAMBLE;0.013272;Kilogramos
PEE-000-GRASA-AMPAC;AMPAC EG/2;1.472799;Kilogramos
PEE-000-MG-MULT-4KG;Grasa MG Multiuso Balde x 4 Kgs;6.159085;Unidades
PEE-000-Pote900Mul;Pote 900 Grs. Multipropósito;1.889609;Unidades
PEE-000-Pote900Rod;Grasa para uso en Rodamiento;2.555879;Unidades
PEE-004-RLD-6206-RED;SELLO RLD 6206;0.099108;Unidades
PEE-004-RLD-6304-RED;SELLOS RLD;0.141662;Unidades
PEE-027-205GPRET/SET;CANASTO 205-GP;0.041988;Unidades
PEE-027-3201;ROD.DOBLE HILERA DE BOLAS;5.429861;Unidades
PEE-027-6005-Z;SELLO 6005;0.030003;Unidades
PEE-027-BALL-1/2;Bolilla 1/2;0.05;Unidades
PEE-027-BALL-3/4;BALL-3/4;0.337041;Unidades
PEE-027-BALL-8MM;BALL-8MM;0.061059;Unidades
PEE-027-DBL-3062-JRM;SELLO DBL PARA JRM 3062;0.185811;Unidades
PEE-027-E-399;RETEN PARA SET-10;1.027706;Unidades
PEE-027-ET04074;"EJE 71,5 LM 8"" RDA DCO";677.4201;Unidades
PEE-027-J91-F.SEAL;J91-FRONT SEAL;0.05;Unidades
PEE-027-J91-SHIELD;XR CALLED METAL SHIELD-WP386-J91;0.05;Unidades
PEE-027-JRME-3062SEA;SELLO 3062;0.21519;Unidades
PEE-027-RING-IR-6307;RING-IR-6307-D;0.569913;Unidades
PEE-027-RING-OR-6307;RING-OR-6307-D;0.85487;Unidades
PEE-027-RLD-6004-RED;RLD-6004-RED;0.050017;Unidades
PEE-027-RLD-6005-BLK;RLD-6005-BLACK;0.020013;Unidades
PEE-027-RLD-6005-RED;RLD-6005-RED;0.03095;Unidades
PEE-027-RLD-6202-RED;RLD-6202-RED;0.06;Unidades
PEE-027-RLD-6203-BLK;SEAL 6203-RLD STANDARD TORQUE;0.045;Unidades
PEE-027-RLD-6203-RED;;0.060606;Unidades
PEE-027-RLD-6205-RED;RLD-6205-RED-NCO;0.14;Unidades
PEE-027-RLD-6207-RED;RLD-6207-RED;0.1;Unidades
PEE-027-RLD-6208-RED;RLD-6208-RED;0.13;Unidades
PEE-027-RLD-6305-RED;RLD-6305-RED;0.141323;Unidades
PEE-027-RLD-6306-RED;RLD-6306-RED;0.06872;Unidades
PEE-027-RST-6203-RED;RST-6203-RED;0.030013;Unidades
PEE-027-RST-6205-RED;RST-6205-RED;0.110553;Unidades
PEE-027-SEAL-205GP;SELLO 205GP;0.301384;Unidades
PEE-027-SEGURO-U-399;SEGURO DEL U-399;1.086954;Unidades
PEE-027-SELLO-BB-203;SELLO BB-203;0.069987;Unidades
PEE-031-11X-30206C/M;Maza Tras. Fiat c/rodillos;5.02512;Unidades
PEE-031-36899;ESP.# 3 DBH;0.93;Unidades
PEE-031-6207-NVP;"ROD.R-12 ""ORIGINAL""";1.589989;Unidades
PEE-031-6207-R12;rueda del.R-12;0.454251;Unidades
PEE-031-88128-R;RUEDA F-100 C/SEGURO;2.390008;Unidades
PEE-031-99502-HRST;BOMBAS HYPRO;0.85;Unidades
